student_id,gender,age,parental_education,family_income,internet_access,study_environment,study_hours_per_day,attendance_rate,sleep_hours,social_media_hours,assignment_completion_rate,participation_score,online_courses_completed,tutoring,math_score,reading_score,writing_score,science_score,final_exam_score,previous_gpa,pass_fail,grade_category,study_hours_category,attendance_category
S02758,Female,16,Master,High,Yes,Moderate,3.07,95.1,9.03,1.1,70.3,55.1,4,No,56.8,67.1,51.6,43.2,56.8,2.0,Pass,D,Moderate,Excellent
S02759,Female,17,High School,Low,Yes,Quiet,3.68,96.1,8.54,1.9,83.0,72.4,1,Yes,55.0,74.3,62.9,72.8,63.0,2.26,Pass,D,Moderate,Excellent
S02760,Male,16,High School,Medium,Yes,Quiet,2.73,83.3,7.17,4.7,78.9,63.4,1,No,42.9,41.3,24.8,34.9,36.5,0.99,Fail,F,Moderate,Good
S02761,Female,15,High School,Medium,Yes,Noisy,4.25,65.4,7.74,2.6,74.1,82.3,1,Yes,81.5,58.9,74.5,53.9,65.3,2.9,Pass,C,High,Average
S02762,Male,15,Bachelor,High,Yes,Quiet,4.62,70.3,5.89,1.6,60.8,65.9,1,No,36.7,58.0,58.8,52.4,53.5,2.16,Pass,D,High,Average
S02763,Male,18,Bachelor,High,Yes,Moderate,1.44,96.2,5.38,1.4,73.7,59.5,1,Yes,29.7,35.4,30.9,27.4,27.4,1.06,Fail,F,Low,Excellent
S02764,Male,17,Bachelor,High,Yes,Moderate,4.34,83.6,8.08,6.5,71.9,70.9,2,No,34.9,39.0,36.4,58.5,44.2,1.45,Fail,F,High,Good
S02765,Male,15,Master,High,Yes,Quiet,5.68,100.0,7.32,3.7,98.8,69.7,1,No,64.1,69.3,78.8,55.8,65.8,3.03,Pass,C,High,Excellent
S02766,Female,17,Bachelor,Medium,Yes,Moderate,3.63,94.0,5.55,2.1,88.5,67.6,1,Yes,52.2,48.1,50.9,57.7,49.7,2.24,Fail,F,Moderate,Excellent
S02767,Female,17,Bachelor,Low,No,Moderate,4.18,87.6,6.95,4.6,86.7,63.3,2,No,52.2,43.2,50.4,61.1,51.7,2.26,Pass,D,High,Good
S02768,Male,17,Master,Low,No,Quiet,2.22,86.3,7.62,2.4,77.3,33.1,3,Yes,45.9,35.9,35.8,35.3,40.7,1.74,Fail,F,Moderate,Good
S02769,Male,17,High School,Medium,Yes,Moderate,2.4,73.5,7.91,4.3,66.6,99.2,1,No,22.4,31.4,23.1,28.7,24.8,1.22,Fail,F,Moderate,Average
S02770,Male,17,High School,Medium,Yes,Noisy,2.75,78.7,7.63,3.4,83.3,49.9,3,Yes,38.5,32.7,36.9,41.7,38.5,1.42,Fail,F,Moderate,Good
S02771,Male,16,Bachelor,Medium,Yes,Moderate,2.52,89.2,6.64,2.0,100.0,73.6,2,No,50.4,40.1,50.4,41.3,44.8,1.84,Fail,F,Moderate,Good
S02772,Male,18,Bachelor,Medium,Yes,Moderate,1.43,81.5,6.15,3.2,67.1,75.7,1,No,18.3,23.4,37.2,22.1,26.1,0.85,Fail,F,Low,Good
S02773,Female,17,High School,High,Yes,Moderate,2.79,89.7,7.12,3.3,86.8,100.0,3,No,70.2,51.4,40.2,55.0,54.1,2.14,Pass,D,Moderate,Good
S02774,Female,16,High School,Medium,No,Quiet,4.0,95.3,7.8,3.7,73.2,100.0,2,No,73.9,64.0,73.2,64.2,66.9,2.59,Pass,C,Moderate,Excellent
S02775,Female,15,Bachelor,High,Yes,Noisy,1.44,83.2,7.91,4.9,79.9,76.1,4,No,40.8,45.2,48.6,42.5,47.6,1.45,Fail,F,Low,Good
S02776,Female,17,Bachelor,High,Yes,Moderate,3.21,80.7,8.58,5.8,77.7,54.6,5,No,48.3,45.7,38.0,35.1,39.6,1.86,Fail,F,Moderate,Good
S02777,Male,15,High School,Medium,No,Quiet,3.18,76.0,7.04,3.1,86.7,55.1,0,No,30.3,61.3,50.7,43.7,45.6,1.75,Fail,F,Moderate,Good
S02778,Male,17,Master,Medium,Yes,Moderate,2.64,93.3,5.89,0.0,77.7,60.7,0,No,63.7,51.2,60.9,50.9,57.4,2.03,Pass,D,Moderate,Excellent
S02779,Male,16,Master,Medium,Yes,Moderate,3.6,92.5,8.09,3.8,72.5,69.6,3,No,43.8,45.9,47.4,51.9,43.9,1.78,Fail,F,Moderate,Excellent
S02780,Male,16,Bachelor,Medium,No,Quiet,3.48,100.0,7.08,2.1,56.3,63.0,0,No,50.9,54.3,41.7,37.1,45.7,1.48,Fail,F,Moderate,Excellent
S02781,Male,16,Bachelor,Medium,Yes,Noisy,2.55,86.8,5.72,0.0,83.3,55.5,2,Yes,59.2,53.8,31.2,48.6,46.4,1.78,Fail,F,Moderate,Good
S02782,Female,18,Master,Low,Yes,Quiet,4.27,84.0,7.62,3.5,89.2,71.3,4,Yes,55.4,48.1,58.6,52.8,55.0,2.11,Pass,D,High,Good
S02783,Male,15,High School,Low,Yes,Moderate,3.67,89.7,8.41,3.2,80.9,57.4,6,Yes,47.2,55.0,40.9,51.4,47.3,1.71,Fail,F,Moderate,Good
S02784,Female,18,High School,Low,Yes,Moderate,4.89,82.1,7.38,1.3,78.9,90.7,1,Yes,95.4,100.0,100.0,100.0,97.8,3.48,Pass,A,High,Good
S02785,Female,17,Bachelor,Low,Yes,Quiet,2.92,76.1,8.42,0.7,100.0,57.5,2,No,72.8,77.7,80.6,73.5,79.0,3.48,Pass,C,Moderate,Good
S02786,Female,15,Master,Low,Yes,Noisy,2.61,85.9,6.52,4.6,100.0,59.7,3,No,53.7,47.3,42.9,38.0,44.6,1.8,Fail,F,Moderate,Good
S02787,Female,16,High School,Medium,Yes,Moderate,2.75,89.6,6.27,3.3,96.1,71.7,2,No,48.7,62.2,60.9,57.5,58.1,2.68,Pass,D,Moderate,Good
S02788,Male,15,PhD,High,Yes,Moderate,4.41,90.2,7.85,1.3,85.0,50.4,2,Yes,64.7,67.9,70.3,62.6,69.6,2.92,Pass,C,High,Excellent
S02789,Female,16,Bachelor,Medium,Yes,Moderate,2.82,89.4,6.65,3.5,81.5,64.4,4,No,43.9,53.0,42.6,56.4,50.6,2.01,Pass,D,Moderate,Good
S02790,Female,18,High School,High,No,Noisy,2.89,95.6,8.21,1.9,64.2,47.5,4,No,49.4,45.1,44.2,55.2,44.8,1.37,Fail,F,Moderate,Excellent
S02791,Female,18,High School,Medium,Yes,Quiet,5.35,90.2,7.17,3.3,51.4,69.1,1,Yes,66.3,75.0,68.7,64.9,70.2,3.26,Pass,C,High,Excellent
S02792,Male,16,High School,Medium,Yes,Moderate,1.39,87.7,8.22,3.0,100.0,57.6,2,Yes,43.6,46.3,35.7,39.3,38.5,1.4,Fail,F,Low,Good
S02793,Male,16,Master,Medium,Yes,Noisy,3.43,72.3,7.63,0.0,81.7,62.6,1,No,61.1,63.3,63.9,60.7,60.4,2.38,Pass,D,Moderate,Average
S02794,Male,17,PhD,Medium,No,Quiet,2.93,87.5,6.1,2.7,100.0,72.1,1,No,50.8,40.8,42.5,37.9,41.5,1.94,Fail,F,Moderate,Good
S02795,Female,18,Bachelor,High,Yes,Quiet,2.7,83.3,5.01,2.3,71.2,64.0,2,No,45.1,33.3,56.2,47.7,41.0,1.32,Fail,F,Moderate,Good
S02796,Female,18,PhD,High,No,Noisy,1.86,73.8,7.78,1.4,86.4,81.0,2,No,57.4,62.4,53.7,50.6,54.4,2.14,Pass,D,Low,Average
S02797,Male,17,Master,Medium,Yes,Noisy,2.2,90.0,7.57,0.6,95.3,55.2,5,No,57.6,52.9,40.7,64.0,54.6,2.27,Pass,D,Moderate,Good
S02798,Female,18,Bachelor,Low,Yes,Moderate,2.51,90.2,5.98,2.2,70.2,62.9,1,No,38.6,52.0,58.0,44.0,46.6,0.94,Fail,F,Moderate,Excellent
S02799,Male,16,Bachelor,Medium,Yes,Moderate,3.59,89.3,7.8,2.0,76.0,65.1,2,No,71.3,77.5,55.8,60.7,69.4,2.66,Pass,C,Moderate,Good
S02800,Male,15,Bachelor,Low,Yes,Moderate,4.02,90.6,8.39,3.5,77.1,82.1,0,No,53.1,74.9,54.1,68.6,61.8,1.61,Pass,D,High,Excellent
S02801,Female,15,Bachelor,Low,Yes,Quiet,0.87,86.2,6.29,2.3,73.9,85.8,3,Yes,29.3,34.7,27.4,46.6,36.3,1.45,Fail,F,Low,Good
S02802,Female,18,High School,High,Yes,Moderate,1.56,82.5,5.07,2.6,86.0,55.4,2,Yes,51.0,28.7,40.6,33.2,39.8,1.44,Fail,F,Low,Good
S02803,Female,17,Bachelor,Medium,Yes,Moderate,3.66,100.0,7.97,3.0,80.8,63.9,1,No,43.7,38.3,49.0,66.9,51.3,2.11,Pass,D,Moderate,Excellent
S02804,Female,16,High School,Medium,Yes,Quiet,3.76,86.5,8.27,1.8,49.5,41.0,0,No,45.0,40.4,47.7,41.9,44.9,1.66,Fail,F,Moderate,Good
S02805,Male,15,Master,High,Yes,Moderate,1.24,59.6,6.27,1.0,81.7,70.0,0,No,52.1,45.4,55.5,71.0,56.8,2.38,Pass,D,Low,Low
S02806,Male,16,Master,Medium,Yes,Moderate,4.05,60.7,7.77,5.8,85.6,70.7,2,No,31.7,40.0,49.7,58.1,46.5,1.51,Fail,F,High,Average
S02807,Male,18,High School,Medium,Yes,Moderate,2.98,97.0,7.33,2.4,79.4,91.2,1,Yes,28.5,38.0,49.6,49.9,41.4,1.31,Fail,F,Moderate,Excellent
S02808,Male,18,High School,Low,Yes,Moderate,3.9,66.7,6.89,2.2,100.0,67.4,1,No,80.8,70.2,61.2,57.2,68.0,2.81,Pass,C,Moderate,Average
S02809,Male,15,Bachelor,Medium,Yes,Noisy,1.98,79.6,7.58,4.6,85.2,68.2,3,No,46.9,31.3,28.4,10.7,28.5,1.2,Fail,F,Low,Good
S02810,Female,18,Bachelor,Medium,Yes,Quiet,1.33,72.8,6.5,5.3,80.4,63.3,1,No,29.3,28.1,22.0,19.9,25.6,0.97,Fail,F,Low,Average
S02811,Male,17,High School,Medium,Yes,Moderate,2.63,82.0,5.9,4.7,93.6,77.9,4,No,29.4,58.1,47.7,40.9,45.4,1.61,Fail,F,Moderate,Good
S02812,Male,18,Bachelor,Low,Yes,Moderate,2.68,88.9,7.41,1.9,100.0,73.9,1,No,41.2,48.2,45.5,28.5,39.2,1.69,Fail,F,Moderate,Good
S02813,Male,18,High School,Low,Yes,Quiet,2.62,78.4,7.27,3.0,77.9,76.5,0,Yes,43.8,40.0,45.0,39.7,44.3,1.51,Fail,F,Moderate,Good
S02814,Female,18,High School,Medium,Yes,Quiet,2.53,76.8,4.45,3.4,95.8,100.0,0,Yes,41.5,42.8,49.9,41.9,44.5,1.49,Fail,F,Moderate,Good
S02815,Female,16,High School,Medium,Yes,Moderate,5.03,92.3,5.82,5.9,100.0,47.7,0,No,84.2,81.7,87.4,82.1,80.1,2.74,Pass,B,High,Excellent
S02816,Female,16,High School,Medium,Yes,Moderate,0.96,100.0,6.33,3.1,76.5,29.0,0,No,37.2,36.5,20.0,31.8,32.5,1.37,Fail,F,Low,Excellent
S02817,Female,15,Master,Medium,Yes,Noisy,1.99,90.4,7.52,3.2,62.4,80.7,6,Yes,27.8,42.3,43.3,62.8,45.6,1.35,Fail,F,Low,Excellent
S02818,Male,15,PhD,Low,Yes,Moderate,2.5,75.9,5.48,1.0,86.6,69.3,1,No,40.1,40.4,68.3,48.4,50.6,2.0,Pass,D,Moderate,Good
S02819,Male,15,Bachelor,Medium,No,Quiet,3.03,93.7,6.68,0.6,100.0,61.4,2,No,74.7,67.2,69.4,72.0,71.1,2.69,Pass,C,Moderate,Excellent
S02820,Female,18,Bachelor,High,Yes,Moderate,3.85,100.0,8.94,4.5,75.7,85.2,2,No,55.1,58.9,59.1,45.8,56.8,1.81,Pass,D,Moderate,Excellent
S02821,Female,16,High School,Low,Yes,Moderate,4.04,95.6,7.07,3.0,96.4,72.6,1,No,42.2,36.2,40.7,38.1,39.1,1.11,Fail,F,High,Excellent
S02822,Male,17,Bachelor,Medium,Yes,Moderate,4.29,69.6,7.13,3.2,67.1,63.9,1,No,54.2,56.5,54.1,60.6,53.8,2.13,Pass,D,High,Average
S02823,Male,18,High School,Medium,Yes,Noisy,3.58,90.3,6.94,4.1,76.3,83.4,2,Yes,48.0,61.6,45.3,42.4,47.1,1.63,Fail,F,Moderate,Excellent
S02824,Female,18,Bachelor,Medium,Yes,Moderate,0.92,80.4,7.98,3.8,78.6,81.3,4,No,48.1,34.7,38.1,27.2,35.7,1.09,Fail,F,Low,Good
S02825,Female,18,Master,Low,Yes,Quiet,1.0,85.5,7.04,3.6,77.9,79.8,2,No,47.2,47.3,36.3,32.2,38.8,1.0,Fail,F,Low,Good
S02826,Female,17,High School,High,Yes,Quiet,4.38,81.3,6.78,3.5,67.1,50.9,1,No,69.0,55.9,51.3,43.3,59.3,2.37,Pass,D,High,Good
S02827,Female,15,Master,Medium,Yes,Moderate,4.3,92.4,7.15,2.7,75.0,57.7,1,Yes,57.3,54.8,47.7,66.0,58.1,2.38,Pass,D,High,Excellent
S02828,Male,17,High School,High,Yes,Quiet,3.76,81.5,8.33,2.8,50.5,74.4,3,Yes,35.9,33.9,33.1,19.1,31.8,1.0,Fail,F,Moderate,Good
S02829,Male,15,High School,Low,Yes,Moderate,2.02,99.2,7.4,3.9,90.4,77.1,0,No,44.1,34.5,45.1,42.7,41.5,1.89,Fail,F,Moderate,Excellent
S02830,Male,17,High School,Medium,Yes,Moderate,2.61,85.0,7.06,1.1,80.5,91.1,5,No,56.9,50.3,45.7,51.4,47.3,1.68,Fail,F,Moderate,Good
S02831,Female,16,High School,Medium,Yes,Moderate,2.52,82.8,8.18,0.9,97.2,61.4,3,No,74.5,68.0,58.2,64.8,68.1,2.59,Pass,C,Moderate,Good
S02832,Female,18,High School,Medium,Yes,Moderate,1.77,90.7,6.48,2.6,78.7,70.0,6,No,28.6,34.6,28.2,34.6,29.5,1.03,Fail,F,Low,Excellent
S02833,Male,18,High School,Medium,Yes,Moderate,3.31,88.6,4.0,2.7,53.0,87.6,3,No,65.5,66.5,52.5,66.9,62.0,2.68,Pass,D,Moderate,Good
S02834,Male,18,Bachelor,Medium,Yes,Quiet,5.59,91.0,7.45,3.6,84.8,67.9,2,No,56.1,44.0,50.0,54.8,52.9,1.95,Pass,D,High,Excellent
S02835,Male,15,High School,Low,Yes,Moderate,2.41,83.7,7.44,2.2,70.1,72.5,2,No,69.2,66.5,74.6,66.5,66.4,2.63,Pass,C,Moderate,Good
S02836,Male,17,Bachelor,Medium,Yes,Moderate,4.56,98.3,6.38,1.3,96.0,69.3,3,Yes,65.2,51.3,71.0,63.9,65.0,2.8,Pass,D,High,Excellent
S02837,Female,16,Master,Low,Yes,Moderate,1.94,94.9,6.73,3.4,76.8,78.5,4,Yes,58.2,59.6,42.2,53.5,52.8,2.45,Pass,D,Low,Excellent
S02838,Male,17,Bachelor,Low,Yes,Quiet,1.16,84.9,8.26,4.5,100.0,77.6,3,Yes,33.9,34.8,36.0,23.6,30.5,1.23,Fail,F,Low,Good
S02839,Male,18,High School,Medium,Yes,Moderate,4.18,93.2,7.45,3.0,66.6,45.9,0,Yes,73.6,55.1,64.0,60.1,63.1,2.72,Pass,D,High,Excellent
S02840,Male,16,High School,Low,Yes,Moderate,2.74,82.4,8.47,0.3,83.7,79.7,1,Yes,58.7,65.2,64.9,63.8,65.5,2.39,Pass,C,Moderate,Good
S02841,Male,16,Master,High,Yes,Quiet,4.53,90.7,7.27,2.9,89.0,95.2,1,No,69.4,64.9,79.5,53.7,64.3,2.32,Pass,D,High,Excellent
S02842,Male,18,Bachelor,High,Yes,Noisy,4.77,93.3,6.85,0.0,75.0,49.2,2,Yes,55.1,63.9,69.4,64.0,64.5,2.61,Pass,D,High,Excellent
S02843,Male,17,Bachelor,Medium,Yes,Moderate,2.67,87.5,7.71,2.4,60.0,75.1,2,No,66.8,60.8,60.5,58.7,58.8,2.35,Pass,D,Moderate,Good
S02844,Male,18,High School,High,Yes,Moderate,4.61,76.8,7.37,0.0,77.0,78.7,2,No,51.6,63.8,59.0,64.3,60.2,2.28,Pass,D,High,Good
S02845,Female,17,Bachelor,High,Yes,Moderate,1.95,73.1,7.44,1.9,52.7,50.2,2,No,30.4,35.2,27.5,53.0,38.0,1.31,Fail,F,Low,Average
S02846,Female,16,High School,Low,Yes,Noisy,1.93,87.9,6.77,3.3,69.5,58.6,5,Yes,36.7,30.7,38.1,30.8,35.8,1.23,Fail,F,Low,Good
S02847,Female,16,Master,High,Yes,Moderate,4.29,77.8,6.43,2.1,77.3,59.8,1,Yes,78.5,58.5,58.1,55.1,59.9,1.93,Pass,D,High,Good
S02848,Female,18,Master,Low,Yes,Moderate,1.14,95.5,6.47,4.2,95.0,73.3,1,Yes,45.4,38.9,39.5,30.6,39.9,1.91,Fail,F,Low,Excellent
S02849,Male,16,High School,Medium,Yes,Moderate,3.0,69.9,7.52,2.8,84.2,49.5,2,Yes,34.4,45.2,42.3,47.9,43.1,1.75,Fail,F,Moderate,Average
S02850,Female,15,Bachelor,Medium,Yes,Quiet,4.5,98.2,7.65,0.8,73.9,59.7,1,No,55.6,60.3,54.1,53.0,54.7,2.2,Pass,D,High,Excellent
S02851,Female,16,High School,Medium,Yes,Quiet,4.58,85.5,4.37,3.9,73.0,75.5,5,No,58.5,73.8,63.4,57.9,65.2,2.68,Pass,C,High,Good
S02852,Male,15,Bachelor,Low,Yes,Quiet,2.48,76.5,6.27,3.5,71.7,82.9,0,Yes,44.8,40.6,32.6,37.7,39.1,1.56,Fail,F,Moderate,Good
S02853,Male,16,Master,Low,Yes,Quiet,4.21,80.5,5.41,4.4,93.8,70.5,1,Yes,53.6,45.0,66.7,67.5,61.1,2.32,Pass,D,High,Good
S02854,Female,18,Bachelor,Medium,No,Moderate,1.65,83.0,6.5,3.6,57.7,54.2,2,No,36.0,37.2,34.2,18.4,30.2,1.5,Fail,F,Low,Good
S02855,Female,18,High School,Medium,Yes,Quiet,2.2,89.8,6.4,3.2,67.3,65.9,2,No,52.4,47.2,52.5,45.9,48.6,2.04,Fail,F,Moderate,Good
S02856,Male,15,High School,Medium,No,Moderate,3.28,72.7,7.15,1.0,57.7,73.0,0,No,55.1,62.8,49.6,51.2,55.5,1.89,Pass,D,Moderate,Average
S02857,Female,18,Master,Medium,No,Moderate,3.45,75.4,7.19,3.7,88.8,92.8,1,No,31.2,30.0,44.7,42.3,36.6,1.31,Fail,F,Moderate,Good
S02858,Male,16,Bachelor,Low,Yes,Quiet,1.74,81.8,9.13,2.3,100.0,76.4,2,No,75.8,66.7,59.5,59.3,66.5,2.79,Pass,C,Low,Good
S02859,Male,16,Bachelor,Low,Yes,Quiet,5.23,84.7,7.37,3.7,88.6,100.0,1,Yes,71.6,72.1,60.3,68.9,67.4,2.4,Pass,C,High,Good
S02860,Male,18,High School,Medium,Yes,Moderate,0.75,92.2,7.64,5.8,89.7,82.4,2,No,20.1,30.4,37.0,14.3,25.5,0.98,Fail,F,Low,Excellent
S02861,Male,16,High School,Medium,Yes,Quiet,3.07,87.7,5.58,4.3,72.1,88.2,3,No,49.3,53.6,46.3,59.2,53.3,2.11,Pass,D,Moderate,Good
S02862,Female,17,PhD,Low,Yes,Moderate,3.24,81.1,6.67,2.9,87.3,60.2,1,No,49.9,48.6,48.5,53.6,52.1,1.72,Pass,D,Moderate,Good
S02863,Male,17,Bachelor,Medium,Yes,Moderate,0.9,87.4,5.92,2.6,68.7,81.4,2,No,43.3,40.2,33.8,48.3,40.2,1.12,Fail,F,Low,Good
S02864,Male,16,Bachelor,Medium,Yes,Moderate,4.59,86.7,7.6,1.9,71.4,72.7,1,Yes,35.8,34.6,53.4,61.6,44.8,1.97,Fail,F,High,Good
S02865,Female,18,Bachelor,Low,Yes,Moderate,2.11,82.5,7.05,0.0,79.4,100.0,2,No,61.0,50.1,45.6,58.0,54.6,2.02,Pass,D,Moderate,Good
S02866,Male,15,Master,Medium,Yes,Moderate,3.12,86.2,6.66,2.6,80.6,64.8,4,Yes,51.3,52.3,53.3,63.4,54.1,2.37,Pass,D,Moderate,Good
S02867,Female,18,High School,Medium,Yes,Noisy,3.39,63.5,7.96,1.7,100.0,96.7,1,No,35.8,54.2,52.9,42.7,44.1,1.45,Fail,F,Moderate,Average
S02868,Female,15,High School,Medium,Yes,Quiet,1.25,94.3,6.73,3.0,93.0,95.8,1,Yes,38.7,45.7,40.4,47.4,43.5,1.36,Fail,F,Low,Excellent
S02869,Female,18,Bachelor,High,Yes,Noisy,1.71,90.5,8.33,1.7,81.7,61.4,4,No,39.9,51.5,34.7,47.0,45.4,1.61,Fail,F,Low,Excellent
S02870,Male,16,Bachelor,Low,No,Moderate,4.88,100.0,8.32,2.8,100.0,74.7,3,Yes,44.5,63.8,80.0,59.7,61.2,2.36,Pass,D,High,Excellent
S02871,Female,17,Bachelor,Medium,Yes,Moderate,2.92,76.9,6.36,4.4,100.0,48.5,3,No,58.1,50.3,49.9,39.9,48.2,1.81,Fail,F,Moderate,Good
S02872,Female,18,Master,Medium,No,Moderate,0.5,90.7,8.11,2.7,80.3,97.2,3,No,29.3,34.0,31.2,26.5,30.5,1.3,Fail,F,Low,Excellent
S02873,Male,15,High School,Medium,Yes,Moderate,2.64,66.0,7.11,0.9,85.7,37.8,0,No,31.2,38.4,40.4,37.4,40.4,1.24,Fail,F,Moderate,Average
S02874,Female,17,High School,Medium,Yes,Noisy,2.96,67.3,6.61,1.3,61.4,45.8,0,No,46.3,25.2,30.8,26.8,32.3,1.35,Fail,F,Moderate,Average
S02875,Female,15,PhD,Medium,Yes,Quiet,3.26,82.6,7.39,3.5,82.5,67.7,1,Yes,54.9,76.6,68.6,77.6,71.9,2.6,Pass,C,Moderate,Good
S02876,Female,16,Bachelor,Medium,Yes,Moderate,0.6,79.2,5.41,3.6,69.8,55.9,1,No,34.7,46.3,32.0,30.7,36.3,2.04,Fail,F,Low,Good
S02877,Female,17,Bachelor,Low,Yes,Quiet,2.96,95.5,6.46,1.2,51.7,55.0,2,Yes,59.0,38.0,46.4,38.2,45.9,1.8,Fail,F,Moderate,Excellent
S02878,Female,15,Bachelor,Medium,Yes,Quiet,2.0,96.8,7.42,2.5,94.8,64.9,3,No,40.7,39.5,50.7,36.2,42.7,1.25,Fail,F,Low,Excellent
S02879,Male,18,Bachelor,Medium,Yes,Moderate,3.27,97.8,6.71,3.9,81.6,84.4,1,No,23.6,37.1,42.6,57.8,41.1,2.0,Fail,F,Moderate,Excellent
S02880,Female,16,High School,High,Yes,Quiet,3.61,91.0,8.08,5.1,67.0,85.0,3,No,58.5,48.3,46.8,38.3,50.1,2.61,Pass,D,Moderate,Excellent
S02881,Female,16,Master,Medium,Yes,Noisy,3.48,91.4,6.6,2.8,52.6,76.9,1,No,43.9,32.4,47.0,27.2,35.6,1.2,Fail,F,Moderate,Excellent
S02882,Male,16,Master,Medium,Yes,Moderate,4.68,72.2,7.12,2.2,70.9,77.5,2,No,48.4,47.4,43.2,50.3,45.4,1.83,Fail,F,High,Average
S02883,Male,18,Bachelor,Medium,Yes,Moderate,5.63,99.0,6.88,1.9,69.9,70.6,1,Yes,65.5,67.3,71.7,59.4,68.3,2.8,Pass,C,High,Excellent
S02884,Male,18,Bachelor,High,Yes,Quiet,1.64,97.5,5.47,2.7,78.3,85.6,2,No,41.5,36.9,33.1,19.8,34.6,1.26,Fail,F,Low,Excellent
S02885,Female,17,High School,High,Yes,Quiet,2.54,71.2,7.39,4.6,53.9,71.9,0,No,36.4,44.9,34.9,23.2,35.3,1.22,Fail,F,Moderate,Average
S02886,Male,18,High School,Medium,Yes,Noisy,3.89,89.7,7.32,2.7,86.4,58.2,1,No,68.0,68.8,63.9,82.6,69.9,2.48,Pass,C,Moderate,Good
S02887,Female,17,High School,Medium,Yes,Moderate,2.85,79.5,5.07,3.2,89.6,65.9,2,Yes,64.9,64.7,50.9,61.6,60.1,2.6,Pass,D,Moderate,Good
S02888,Female,16,High School,Low,Yes,Quiet,0.5,100.0,4.53,0.4,60.5,73.6,0,No,65.4,37.1,51.1,43.2,52.4,2.47,Pass,D,Low,Excellent
S02889,Male,17,PhD,Medium,Yes,Quiet,2.77,75.2,6.55,4.9,54.6,82.9,2,Yes,48.5,46.1,38.8,36.8,44.3,1.64,Fail,F,Moderate,Good
S02890,Male,15,Master,Medium,Yes,Quiet,4.48,85.9,8.23,4.5,95.2,74.9,0,No,57.3,75.4,73.8,79.0,73.5,2.84,Pass,C,High,Good
S02891,Female,16,Bachelor,Medium,Yes,Quiet,1.33,86.9,9.72,2.1,77.8,51.6,3,No,31.0,32.9,37.4,19.1,31.2,1.54,Fail,F,Low,Good
S02892,Male,16,Bachelor,Low,Yes,Moderate,3.26,84.5,5.18,2.3,89.6,82.7,3,No,41.8,42.9,45.2,44.3,45.5,1.91,Fail,F,Moderate,Good
S02893,Female,17,High School,Medium,No,Moderate,0.71,100.0,8.63,4.3,81.7,64.5,5,Yes,32.2,52.1,26.6,23.6,30.3,0.98,Fail,F,Low,Excellent
S02894,Male,16,PhD,Low,Yes,Moderate,4.04,100.0,8.16,6.9,78.7,77.9,2,Yes,47.7,63.3,49.6,55.9,51.6,2.32,Pass,D,High,Excellent
S02895,Male,18,High School,Medium,Yes,Noisy,3.29,68.6,6.42,0.0,95.5,46.4,2,No,38.5,47.9,36.8,23.8,36.1,1.83,Fail,F,Moderate,Average
S02896,Male,15,High School,Low,Yes,Quiet,2.32,89.9,8.88,1.7,92.6,78.7,2,Yes,39.4,38.6,44.5,35.5,35.4,1.68,Fail,F,Moderate,Good
S02897,Female,17,Bachelor,Medium,Yes,Moderate,2.5,84.9,7.47,1.9,85.8,84.6,1,No,64.9,60.0,65.3,58.6,61.2,2.56,Pass,D,Moderate,Good
S02898,Male,17,Master,Low,No,Moderate,1.2,93.3,6.77,4.1,86.8,62.3,3,No,40.3,39.2,42.3,62.7,47.2,1.88,Fail,F,Low,Excellent
S02899,Female,16,Master,Low,No,Quiet,4.21,87.1,5.22,3.0,73.5,76.0,4,Yes,61.1,56.0,61.2,54.8,57.5,2.51,Pass,D,High,Good
S02900,Female,18,High School,Medium,Yes,Quiet,2.04,76.9,7.1,1.7,88.3,73.0,2,No,41.4,37.3,49.0,28.3,35.0,1.57,Fail,F,Moderate,Good
S02901,Female,16,Master,Low,Yes,Moderate,3.6,74.6,7.04,0.4,100.0,59.4,3,No,40.4,43.7,46.3,37.8,41.2,1.54,Fail,F,Moderate,Average
S02902,Female,16,High School,Medium,Yes,Quiet,1.85,81.0,9.24,4.0,95.4,84.3,0,No,47.0,46.8,47.0,38.2,49.6,1.52,Fail,F,Low,Good
S02903,Male,17,High School,High,Yes,Moderate,5.64,83.8,6.05,2.2,51.9,66.8,4,Yes,63.2,58.9,60.3,66.8,62.7,2.46,Pass,D,High,Good
S02904,Female,16,Master,High,Yes,Moderate,4.87,86.9,6.11,0.8,86.8,64.1,1,No,63.8,62.5,53.3,53.6,57.8,2.44,Pass,D,High,Good
S02905,Female,15,Master,Low,Yes,Quiet,5.49,79.3,6.49,1.5,88.0,79.0,4,Yes,56.6,61.7,54.6,65.4,59.7,2.17,Pass,D,High,Good
S02906,Male,16,Bachelor,High,Yes,Quiet,5.63,100.0,9.66,1.9,97.0,73.1,2,Yes,49.4,60.5,63.2,68.7,57.5,2.35,Pass,D,High,Excellent
S02907,Female,16,Bachelor,Medium,Yes,Quiet,2.24,90.4,5.85,2.1,98.6,80.1,3,No,55.9,55.8,51.6,54.5,55.1,2.69,Pass,D,Moderate,Excellent
S02908,Male,17,Master,High,Yes,Moderate,1.94,93.7,8.31,0.9,87.4,72.3,2,No,47.4,51.0,50.6,50.0,51.6,2.38,Pass,D,Low,Excellent
